date,var,仓库编号,仓库简称,仓单数量(完税),仓单数量(保税),当日增减,有效预报,升贴水
2022-08-01,MA,0817,广州碧辟,0,0,0,,0
2022-08-01,MA,0818,定州天鹭,0,0,0,,-260
2022-08-01,MA,0819,内蒙博源,0,0,0,,-600
2022-08-01,MA,0820,新能能源,0,0,0,,-600
2022-08-01,MA,0821,南通阳鸿,0,0,0,,0
2022-08-01,MA,0823,常州建滔,0,0,0,,0
2022-08-01,MA,0824,江苏德桥,0,0,0,,0
2022-08-01,MA,0825,长江国际,0,0,0,,0
2022-08-01,MA,0828,长江石化,0,0,0,,0
2022-08-01,MA,0829,扬州石化,0,0,0,,0
2022-08-01,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-01,MA,0831,京唐港,0,0,0,,-200
2022-08-01,MA,0832,上期资本,1373,0,0,,0
2022-08-01,MA,小计,,1373,0,0,0,
2022-08-01,MA,0833,杭实化工,0,0,0,,0
2022-08-01,MA,0834,海油富岛,0,0,0,,0
2022-08-01,MA,0835,南京诚志,68,0,0,,0
2022-08-01,MA,小计,,68,0,0,0,
2022-08-01,MA,0836,金桥化工,0,0,0,,0
2022-08-01,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-01,MA,0838,东莞九丰,0,0,0,,0
2022-08-01,MA,0839,中基石化,0,0,0,,0
2022-08-01,MA,0840,盛虹科技,0,0,0,,0
2022-08-01,MA,0841,国贸石化,3021,0,0,,0
2022-08-01,MA,小计,,3021,0,0,0,
2022-08-01,MA,0842,南华资本,0,0,0,,0
2022-08-01,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-01,MA,0844,浙期实业,0,0,0,,0
2022-08-01,MA,0845,江苏丽天,0,0,0,,0
2022-08-01,MA,0922,永安资本,0,0,0,,0
2022-08-01,MA,总计,,4462,0,0,0,
2022-08-01,MA,,,4462,,,,
2022-08-02,MA,0803,南通千红,0,0,0,,0
2022-08-02,MA,0807,江苏海企,0,0,0,,0
2022-08-02,MA,0809,中原大化,0,0,0,,-200
2022-08-02,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-02,MA,0811,联泓化学,0,0,0,,-200
2022-08-02,MA,0815,东莞百安,0,0,0,,0
2022-08-02,MA,0817,广州碧辟,0,0,0,,0
2022-08-02,MA,0818,定州天鹭,0,0,0,,-260
2022-08-02,MA,0819,内蒙博源,0,0,0,,-600
2022-08-02,MA,0820,新能能源,0,0,0,,-600
2022-08-02,MA,0821,南通阳鸿,0,0,0,,0
2022-08-02,MA,0823,常州建滔,0,0,0,,0
2022-08-02,MA,0824,江苏德桥,0,0,0,,0
2022-08-02,MA,0825,长江国际,0,0,0,,0
2022-08-02,MA,0828,长江石化,0,0,0,,0
2022-08-02,MA,0829,扬州石化,0,0,0,,0
2022-08-02,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-02,MA,0831,京唐港,0,0,0,,-200
2022-08-02,MA,0832,上期资本,1373,0,0,,0
2022-08-02,MA,小计,,1373,0,0,0,
2022-08-02,MA,0833,杭实化工,0,0,0,,0
2022-08-02,MA,0834,海油富岛,0,0,0,,0
2022-08-02,MA,0835,南京诚志,68,0,0,,0
2022-08-02,MA,小计,,68,0,0,0,
2022-08-02,MA,0836,金桥化工,0,0,0,,0
2022-08-02,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-02,MA,0838,东莞九丰,0,0,0,,0
2022-08-02,MA,0839,中基石化,0,0,0,,0
2022-08-02,MA,0840,盛虹科技,0,0,0,,0
2022-08-02,MA,0841,国贸石化,3021,0,0,,0
2022-08-02,MA,小计,,3021,0,0,0,
2022-08-02,MA,0842,南华资本,0,0,0,,0
2022-08-02,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-02,MA,0844,浙期实业,0,0,0,,0
2022-08-02,MA,0845,江苏丽天,0,0,0,,0
2022-08-02,MA,0922,永安资本,0,0,0,,0
2022-08-02,MA,总计,,4462,0,0,0,
2022-08-02,MA,,,4462,,,,
2022-08-03,MA,0803,南通千红,0,0,0,,0
2022-08-03,MA,0807,江苏海企,0,0,0,,0
2022-08-03,MA,0809,中原大化,0,0,0,,-200
2022-08-03,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-03,MA,0811,联泓化学,0,0,0,,-200
2022-08-03,MA,0815,东莞百安,0,0,0,,0
2022-08-03,MA,0817,广州碧辟,0,0,0,,0
2022-08-03,MA,0818,定州天鹭,0,0,0,,-260
2022-08-03,MA,0819,内蒙博源,0,0,0,,-600
2022-08-03,MA,0820,新能能源,0,0,0,,-600
2022-08-03,MA,0821,南通阳鸿,0,0,0,,0
2022-08-03,MA,0823,常州建滔,0,0,0,,0
2022-08-03,MA,0824,江苏德桥,0,0,0,,0
2022-08-03,MA,0825,长江国际,0,0,0,,0
2022-08-03,MA,0828,长江石化,0,0,0,,0
2022-08-03,MA,0829,扬州石化,0,0,0,,0
2022-08-03,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-03,MA,0831,京唐港,0,0,0,,-200
2022-08-03,MA,0832,上期资本,1373,0,0,,0
2022-08-03,MA,小计,,1373,0,0,0,
2022-08-03,MA,0833,杭实化工,0,0,0,,0
2022-08-03,MA,0834,海油富岛,0,0,0,,0
2022-08-03,MA,0835,南京诚志,68,0,0,,0
2022-08-03,MA,小计,,68,0,0,0,
2022-08-03,MA,0836,金桥化工,0,0,0,,0
2022-08-03,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-03,MA,0838,东莞九丰,0,0,0,,0
2022-08-03,MA,0839,中基石化,0,0,0,,0
2022-08-03,MA,0840,盛虹科技,0,0,0,,0
2022-08-03,MA,0841,国贸石化,3021,0,0,,0
2022-08-03,MA,小计,,3021,0,0,0,
2022-08-03,MA,0842,南华资本,0,0,0,,0
2022-08-03,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-03,MA,0844,浙期实业,0,0,0,,0
2022-08-03,MA,0845,江苏丽天,0,0,0,,0
2022-08-03,MA,0922,永安资本,0,0,0,,0
2022-08-03,MA,总计,,4462,0,0,0,
2022-08-03,MA,,,4462,,,,
2022-08-04,MA,0803,南通千红,0,0,0,,0
2022-08-04,MA,0807,江苏海企,0,0,0,,0
2022-08-04,MA,0809,中原大化,0,0,0,,-200
2022-08-04,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-04,MA,0811,联泓化学,0,0,0,,-200
2022-08-04,MA,0815,东莞百安,0,0,0,,0
2022-08-04,MA,0817,广州碧辟,0,0,0,,0
2022-08-04,MA,0818,定州天鹭,0,0,0,,-260
2022-08-04,MA,0819,内蒙博源,0,0,0,,-600
2022-08-04,MA,0820,新能能源,0,0,0,,-600
2022-08-04,MA,0821,南通阳鸿,0,0,0,,0
2022-08-04,MA,0823,常州建滔,0,0,0,,0
2022-08-04,MA,0824,江苏德桥,0,0,0,,0
2022-08-04,MA,0825,长江国际,0,0,0,,0
2022-08-04,MA,0828,长江石化,0,0,0,,0
2022-08-04,MA,0829,扬州石化,0,0,0,,0
2022-08-04,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-04,MA,0831,京唐港,0,0,0,,-200
2022-08-04,MA,0832,上期资本,1373,0,0,,0
2022-08-04,MA,小计,,1373,0,0,0,
2022-08-04,MA,0833,杭实化工,0,0,0,,0
2022-08-04,MA,0834,海油富岛,0,0,0,,0
2022-08-04,MA,0835,南京诚志,68,0,0,,0
2022-08-04,MA,小计,,68,0,0,0,
2022-08-04,MA,0836,金桥化工,0,0,0,,0
2022-08-04,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-04,MA,0838,东莞九丰,0,0,0,,0
2022-08-04,MA,0839,中基石化,0,0,0,,0
2022-08-04,MA,0840,盛虹科技,0,0,0,,0
2022-08-04,MA,0841,国贸石化,3021,0,0,,0
2022-08-04,MA,小计,,3021,0,0,0,
2022-08-04,MA,0842,南华资本,0,0,0,,0
2022-08-04,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-04,MA,0844,浙期实业,0,0,0,,0
2022-08-04,MA,0845,江苏丽天,0,0,0,,0
2022-08-04,MA,0922,永安资本,0,0,0,,0
2022-08-04,MA,总计,,4462,0,0,0,
2022-08-04,MA,,,4462,,,,
2022-08-05,MA,0803,南通千红,0,0,0,,0
2022-08-05,MA,0807,江苏海企,0,0,0,,0
2022-08-05,MA,0809,中原大化,0,0,0,,-200
2022-08-05,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-05,MA,0811,联泓化学,0,0,0,,-200
2022-08-05,MA,0815,东莞百安,0,0,0,,0
2022-08-05,MA,0817,广州碧辟,0,0,0,,0
2022-08-05,MA,0818,定州天鹭,0,0,0,,-260
2022-08-05,MA,0819,内蒙博源,0,0,0,,-600
2022-08-05,MA,0820,新能能源,0,0,0,,-600
2022-08-05,MA,0821,南通阳鸿,0,0,0,,0
2022-08-05,MA,0823,常州建滔,0,0,0,,0
2022-08-05,MA,0824,江苏德桥,0,0,0,,0
2022-08-05,MA,0825,长江国际,0,0,0,,0
2022-08-05,MA,0828,长江石化,0,0,0,,0
2022-08-05,MA,0829,扬州石化,0,0,0,,0
2022-08-05,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-05,MA,0831,京唐港,0,0,0,,-200
2022-08-05,MA,0832,上期资本,1373,0,0,,0
2022-08-05,MA,小计,,1373,0,0,0,
2022-08-05,MA,0833,杭实化工,0,0,0,,0
2022-08-05,MA,0834,海油富岛,0,0,0,,0
2022-08-05,MA,0835,南京诚志,68,0,0,,0
2022-08-05,MA,小计,,68,0,0,0,
2022-08-05,MA,0836,金桥化工,0,0,0,,0
2022-08-05,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-05,MA,0838,东莞九丰,0,0,0,,0
2022-08-05,MA,0839,中基石化,0,0,0,,0
2022-08-05,MA,0840,盛虹科技,0,0,0,,0
2022-08-05,MA,0841,国贸石化,3021,0,0,,0
2022-08-05,MA,小计,,3021,0,0,0,
2022-08-05,MA,0842,南华资本,0,0,0,,0
2022-08-05,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-05,MA,0844,浙期实业,0,0,0,,0
2022-08-05,MA,0845,江苏丽天,0,0,0,,0
2022-08-05,MA,0922,永安资本,0,0,0,,0
2022-08-05,MA,总计,,4462,0,0,0,
2022-08-05,MA,,,4462,,,,
2022-08-08,MA,0803,南通千红,0,0,0,,0
2022-08-08,MA,0807,江苏海企,0,0,0,,0
2022-08-08,MA,0809,中原大化,0,0,0,,-200
2022-08-08,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-08,MA,0811,联泓化学,0,0,0,,-200
2022-08-08,MA,0815,东莞百安,0,0,0,,0
2022-08-08,MA,0817,广州碧辟,0,0,0,,0
2022-08-08,MA,0818,定州天鹭,0,0,0,,-260
2022-08-08,MA,0819,内蒙博源,0,0,0,,-600
2022-08-08,MA,0820,新能能源,0,0,0,,-600
2022-08-08,MA,0821,南通阳鸿,0,0,0,,0
2022-08-08,MA,0823,常州建滔,0,0,0,,0
2022-08-08,MA,0824,江苏德桥,0,0,0,,0
2022-08-08,MA,0825,长江国际,0,0,0,,0
2022-08-08,MA,0828,长江石化,0,0,0,,0
2022-08-08,MA,0829,扬州石化,0,0,0,,0
2022-08-08,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-08,MA,0831,京唐港,0,0,0,,-200
2022-08-08,MA,0832,上期资本,1373,0,0,,0
2022-08-08,MA,小计,,1373,0,0,0,
2022-08-08,MA,0833,杭实化工,0,0,0,,0
2022-08-08,MA,0834,海油富岛,0,0,0,,0
2022-08-08,MA,0835,南京诚志,68,0,0,,0
2022-08-08,MA,小计,,68,0,0,0,
2022-08-08,MA,0836,金桥化工,0,0,0,,0
2022-08-08,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-08,MA,0838,东莞九丰,0,0,0,,0
2022-08-08,MA,0839,中基石化,0,0,0,,0
2022-08-08,MA,0840,盛虹科技,0,0,0,,0
2022-08-08,MA,0841,国贸石化,3021,0,0,,0
2022-08-08,MA,小计,,3021,0,0,0,
2022-08-08,MA,0842,南华资本,0,0,0,,0
2022-08-08,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-08,MA,0844,浙期实业,0,0,0,,0
2022-08-08,MA,0845,江苏丽天,0,0,0,,0
2022-08-08,MA,0922,永安资本,0,0,0,,0
2022-08-08,MA,总计,,4462,0,0,0,
2022-08-08,MA,,,4462,,,,
2022-08-09,MA,0803,南通千红,0,0,0,,0
2022-08-09,MA,0807,江苏海企,0,0,0,,0
2022-08-09,MA,0809,中原大化,0,0,0,,-200
2022-08-09,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-09,MA,0811,联泓化学,0,0,0,,-200
2022-08-09,MA,0815,东莞百安,0,0,0,,0
2022-08-09,MA,0817,广州碧辟,0,0,0,,0
2022-08-09,MA,0818,定州天鹭,0,0,0,,-260
2022-08-09,MA,0819,内蒙博源,0,0,0,,-600
2022-08-09,MA,0820,新能能源,0,0,0,,-600
2022-08-09,MA,0821,南通阳鸿,0,0,0,,0
2022-08-09,MA,0823,常州建滔,0,0,0,,0
2022-08-09,MA,0824,江苏德桥,0,0,0,,0
2022-08-09,MA,0825,长江国际,0,0,0,,0
2022-08-09,MA,0828,长江石化,0,0,0,,0
2022-08-09,MA,小计,,0,0,0,100,
2022-08-09,MA,0829,扬州石化,0,0,0,,0
2022-08-09,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-09,MA,0831,京唐港,0,0,0,,-200
2022-08-09,MA,0832,上期资本,1373,0,0,,0
2022-08-09,MA,小计,,1373,0,0,0,
2022-08-09,MA,0833,杭实化工,0,0,0,,0
2022-08-09,MA,0834,海油富岛,0,0,0,,0
2022-08-09,MA,0835,南京诚志,68,0,0,,0
2022-08-09,MA,小计,,68,0,0,0,
2022-08-09,MA,0836,金桥化工,0,0,0,,0
2022-08-09,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-09,MA,0838,东莞九丰,0,0,0,,0
2022-08-09,MA,0839,中基石化,0,0,0,,0
2022-08-09,MA,0840,盛虹科技,0,0,0,,0
2022-08-09,MA,0841,国贸石化,3021,0,0,,0
2022-08-09,MA,小计,,3021,0,0,0,
2022-08-09,MA,0842,南华资本,0,0,0,,0
2022-08-09,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-09,MA,0844,浙期实业,0,0,0,,0
2022-08-09,MA,0845,江苏丽天,0,0,0,,0
2022-08-09,MA,0922,永安资本,0,0,0,,0
2022-08-09,MA,总计,,4462,0,0,100,
2022-08-09,MA,,,4462,,,,
2022-08-10,MA,0803,南通千红,0,0,0,,0
2022-08-10,MA,0807,江苏海企,0,0,0,,0
2022-08-10,MA,0809,中原大化,0,0,0,,-200
2022-08-10,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-10,MA,0811,联泓化学,0,0,0,,-200
2022-08-10,MA,0815,东莞百安,0,0,0,,0
2022-08-10,MA,0817,广州碧辟,0,0,0,,0
2022-08-10,MA,0818,定州天鹭,0,0,0,,-260
2022-08-10,MA,0819,内蒙博源,0,0,0,,-600
2022-08-10,MA,0820,新能能源,0,0,0,,-600
2022-08-10,MA,0821,南通阳鸿,0,0,0,,0
2022-08-10,MA,0823,常州建滔,0,0,0,,0
2022-08-10,MA,0824,江苏德桥,0,0,0,,0
2022-08-10,MA,0825,长江国际,0,0,0,,0
2022-08-10,MA,0828,长江石化,0,0,0,,0
2022-08-10,MA,小计,,0,0,0,100,
2022-08-10,MA,0829,扬州石化,0,0,0,,0
2022-08-10,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-10,MA,0831,京唐港,0,0,0,,-200
2022-08-10,MA,0832,上期资本,1373,0,0,,0
2022-08-10,MA,小计,,1373,0,0,0,
2022-08-10,MA,0833,杭实化工,0,0,0,,0
2022-08-10,MA,0834,海油富岛,0,0,0,,0
2022-08-10,MA,0835,南京诚志,68,0,0,,0
2022-08-10,MA,小计,,68,0,0,0,
2022-08-10,MA,0836,金桥化工,0,0,0,,0
2022-08-10,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-10,MA,0838,东莞九丰,0,0,0,,0
2022-08-10,MA,0839,中基石化,0,0,0,,0
2022-08-10,MA,0840,盛虹科技,0,0,0,,0
2022-08-10,MA,0841,国贸石化,3021,0,0,,0
2022-08-10,MA,小计,,3021,0,0,0,
2022-08-10,MA,0842,南华资本,0,0,0,,0
2022-08-10,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-10,MA,0844,浙期实业,0,0,0,,0
2022-08-10,MA,0845,江苏丽天,0,0,0,,0
2022-08-10,MA,0922,永安资本,0,0,0,,0
2022-08-10,MA,总计,,4462,0,0,100,
2022-08-10,MA,,,4462,,,,
2022-08-11,MA,0803,南通千红,0,0,0,,0
2022-08-11,MA,0807,江苏海企,0,0,0,,0
2022-08-11,MA,0809,中原大化,0,0,0,,-200
2022-08-11,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-11,MA,0811,联泓化学,0,0,0,,-200
2022-08-11,MA,0815,东莞百安,0,0,0,,0
2022-08-11,MA,0817,广州碧辟,0,0,0,,0
2022-08-11,MA,0818,定州天鹭,0,0,0,,-260
2022-08-11,MA,0819,内蒙博源,0,0,0,,-600
2022-08-11,MA,0820,新能能源,0,0,0,,-600
2022-08-11,MA,0821,南通阳鸿,0,0,0,,0
2022-08-11,MA,0823,常州建滔,0,0,0,,0
2022-08-11,MA,0824,江苏德桥,0,0,0,,0
2022-08-11,MA,0825,长江国际,0,0,0,,0
2022-08-11,MA,0828,长江石化,0,0,0,,0
2022-08-11,MA,小计,,0,0,0,100,
2022-08-11,MA,0829,扬州石化,0,0,0,,0
2022-08-11,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-11,MA,0831,京唐港,0,0,0,,-200
2022-08-11,MA,0832,上期资本,1373,0,0,,0
2022-08-11,MA,小计,,1373,0,0,0,
2022-08-11,MA,0833,杭实化工,0,0,0,,0
2022-08-11,MA,0834,海油富岛,0,0,0,,0
2022-08-11,MA,0835,南京诚志,68,0,0,,0
2022-08-11,MA,小计,,68,0,0,0,
2022-08-11,MA,0836,金桥化工,0,0,0,,0
2022-08-11,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-11,MA,0838,东莞九丰,0,0,0,,0
2022-08-11,MA,0839,中基石化,0,0,0,,0
2022-08-11,MA,0840,盛虹科技,0,0,0,,0
2022-08-11,MA,0841,国贸石化,3021,0,0,,0
2022-08-11,MA,小计,,3021,0,0,0,
2022-08-11,MA,0842,南华资本,0,0,0,,0
2022-08-11,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-11,MA,0844,浙期实业,0,0,0,,0
2022-08-11,MA,0845,江苏丽天,0,0,0,,0
2022-08-11,MA,0922,永安资本,0,0,0,,0
2022-08-11,MA,总计,,4462,0,0,100,
2022-08-11,MA,,,4462,,,,
2022-08-12,MA,0803,南通千红,0,0,0,,0
2022-08-12,MA,0807,江苏海企,0,0,0,,0
2022-08-12,MA,0809,中原大化,0,0,0,,-200
2022-08-12,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-12,MA,0811,联泓化学,0,0,0,,-200
2022-08-12,MA,0815,东莞百安,0,0,0,,0
2022-08-12,MA,0817,广州碧辟,0,0,0,,0
2022-08-12,MA,0818,定州天鹭,0,0,0,,-260
2022-08-12,MA,0819,内蒙博源,0,0,0,,-600
2022-08-12,MA,0820,新能能源,0,0,0,,-600
2022-08-12,MA,0821,南通阳鸿,0,0,0,,0
2022-08-12,MA,0823,常州建滔,0,0,0,,0
2022-08-12,MA,0824,江苏德桥,0,0,0,,0
2022-08-12,MA,0825,长江国际,0,0,0,,0
2022-08-12,MA,0828,长江石化,100,0,100,,0
2022-08-12,MA,小计,,100,0,100,0,
2022-08-12,MA,0829,扬州石化,0,0,0,,0
2022-08-12,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-12,MA,0831,京唐港,0,0,0,,-200
2022-08-12,MA,0832,上期资本,1373,0,0,,0
2022-08-12,MA,小计,,1373,0,0,0,
2022-08-12,MA,0833,杭实化工,0,0,0,,0
2022-08-12,MA,0834,海油富岛,0,0,0,,0
2022-08-12,MA,0835,南京诚志,68,0,0,,0
2022-08-12,MA,小计,,68,0,0,0,
2022-08-12,MA,0836,金桥化工,0,0,0,,0
2022-08-12,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-12,MA,0838,东莞九丰,0,0,0,,0
2022-08-12,MA,0839,中基石化,0,0,0,,0
2022-08-12,MA,0840,盛虹科技,0,0,0,,0
2022-08-12,MA,0841,国贸石化,3021,0,0,,0
2022-08-12,MA,小计,,3021,0,0,0,
2022-08-12,MA,0842,南华资本,0,0,0,,0
2022-08-12,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-12,MA,0844,浙期实业,0,0,0,,0
2022-08-12,MA,0845,江苏丽天,0,0,0,,0
2022-08-12,MA,0922,永安资本,0,0,0,,0
2022-08-12,MA,总计,,4562,0,100,0,
2022-08-12,MA,,,4562,,,,
2022-08-15,MA,0803,南通千红,0,0,0,,0
2022-08-15,MA,0807,江苏海企,0,0,0,,0
2022-08-15,MA,0809,中原大化,0,0,0,,-200
2022-08-15,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-15,MA,0811,联泓化学,0,0,0,,-200
2022-08-15,MA,0815,东莞百安,0,0,0,,0
2022-08-15,MA,0817,广州碧辟,0,0,0,,0
2022-08-15,MA,0818,定州天鹭,0,0,0,,-260
2022-08-15,MA,0819,内蒙博源,0,0,0,,-600
2022-08-15,MA,0820,新能能源,0,0,0,,-600
2022-08-15,MA,0821,南通阳鸿,0,0,0,,0
2022-08-15,MA,0823,常州建滔,0,0,0,,0
2022-08-15,MA,0824,江苏德桥,0,0,0,,0
2022-08-15,MA,0825,长江国际,0,0,0,,0
2022-08-15,MA,0828,长江石化,100,0,0,,0
2022-08-15,MA,小计,,100,0,0,0,
2022-08-15,MA,0829,扬州石化,0,0,0,,0
2022-08-15,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-15,MA,0831,京唐港,0,0,0,,-200
2022-08-15,MA,0832,上期资本,1373,0,0,,0
2022-08-15,MA,小计,,1373,0,0,0,
2022-08-15,MA,0833,杭实化工,0,0,0,,0
2022-08-15,MA,0834,海油富岛,0,0,0,,0
2022-08-15,MA,0835,南京诚志,68,0,0,,0
2022-08-15,MA,小计,,68,0,0,0,
2022-08-15,MA,0836,金桥化工,0,0,0,,0
2022-08-15,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-15,MA,0838,东莞九丰,0,0,0,,0
2022-08-15,MA,0839,中基石化,0,0,0,,0
2022-08-15,MA,0840,盛虹科技,0,0,0,,0
2022-08-15,MA,0841,国贸石化,3021,0,0,,0
2022-08-15,MA,小计,,3021,0,0,0,
2022-08-15,MA,0842,南华资本,0,0,0,,0
2022-08-15,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-15,MA,0844,浙期实业,0,0,0,,0
2022-08-15,MA,0845,江苏丽天,0,0,0,,0
2022-08-15,MA,0922,永安资本,0,0,0,,0
2022-08-15,MA,总计,,4562,0,0,0,
2022-08-15,MA,,,4562,,,,
2022-08-16,MA,0803,南通千红,0,0,0,,0
2022-08-16,MA,0807,江苏海企,0,0,0,,0
2022-08-16,MA,0809,中原大化,0,0,0,,-200
2022-08-16,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-16,MA,0811,联泓化学,0,0,0,,-200
2022-08-16,MA,0815,东莞百安,0,0,0,,0
2022-08-16,MA,0817,广州碧辟,0,0,0,,0
2022-08-16,MA,0818,定州天鹭,0,0,0,,-260
2022-08-16,MA,0819,内蒙博源,0,0,0,,-600
2022-08-16,MA,0820,新能能源,0,0,0,,-600
2022-08-16,MA,0821,南通阳鸿,0,0,0,,0
2022-08-16,MA,0823,常州建滔,0,0,0,,0
2022-08-16,MA,0824,江苏德桥,0,0,0,,0
2022-08-16,MA,0825,长江国际,0,0,0,,0
2022-08-16,MA,0828,长江石化,100,0,0,,0
2022-08-16,MA,小计,,100,0,0,0,
2022-08-16,MA,0829,扬州石化,0,0,0,,0
2022-08-16,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-16,MA,0831,京唐港,0,0,0,,-200
2022-08-16,MA,0832,上期资本,1373,0,0,,0
2022-08-16,MA,小计,,1373,0,0,0,
2022-08-16,MA,0833,杭实化工,0,0,0,,0
2022-08-16,MA,0834,海油富岛,0,0,0,,0
2022-08-16,MA,0835,南京诚志,68,0,0,,0
2022-08-16,MA,小计,,68,0,0,0,
2022-08-16,MA,0836,金桥化工,0,0,0,,0
2022-08-16,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-16,MA,0838,东莞九丰,0,0,0,,0
2022-08-16,MA,0839,中基石化,0,0,0,,0
2022-08-16,MA,0840,盛虹科技,0,0,0,,0
2022-08-16,MA,0841,国贸石化,3021,0,0,,0
2022-08-16,MA,小计,,3021,0,0,0,
2022-08-16,MA,0842,南华资本,0,0,0,,0
2022-08-16,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-16,MA,0844,浙期实业,0,0,0,,0
2022-08-16,MA,0845,江苏丽天,0,0,0,,0
2022-08-16,MA,0922,永安资本,0,0,0,,0
2022-08-16,MA,总计,,4562,0,0,0,
2022-08-16,MA,,,4562,,,,
2022-08-17,MA,0803,南通千红,0,0,0,,0
2022-08-17,MA,0807,江苏海企,0,0,0,,0
2022-08-17,MA,0809,中原大化,0,0,0,,-200
2022-08-17,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-17,MA,0811,联泓化学,0,0,0,,-200
2022-08-17,MA,0815,东莞百安,0,0,0,,0
2022-08-17,MA,0817,广州碧辟,0,0,0,,0
2022-08-17,MA,0818,定州天鹭,0,0,0,,-260
2022-08-17,MA,0819,内蒙博源,0,0,0,,-600
2022-08-17,MA,0820,新能能源,0,0,0,,-600
2022-08-17,MA,0821,南通阳鸿,0,0,0,,0
2022-08-17,MA,0823,常州建滔,0,0,0,,0
2022-08-17,MA,0824,江苏德桥,0,0,0,,0
2022-08-17,MA,0825,长江国际,0,0,0,,0
2022-08-17,MA,0828,长江石化,100,0,0,,0
2022-08-17,MA,小计,,100,0,0,0,
2022-08-17,MA,0829,扬州石化,0,0,0,,0
2022-08-17,MA,0830,连云港荣泰,0,0,0,,-180
2022-08-17,MA,0831,京唐港,0,0,0,,-200
2022-08-17,MA,0832,上期资本,1373,0,0,,0
2022-08-17,MA,小计,,1373,0,0,0,
2022-08-17,MA,0833,杭实化工,0,0,0,,0
2022-08-17,MA,0834,海油富岛,0,0,0,,0
2022-08-17,MA,0835,南京诚志,68,0,0,,0
2022-08-17,MA,小计,,68,0,0,0,
2022-08-17,MA,0836,金桥化工,0,0,0,,0
2022-08-17,MA,0837,扬州恒基达鑫,0,0,0,,0
2022-08-17,MA,0838,东莞九丰,0,0,0,,0
2022-08-17,MA,0839,中基石化,0,0,0,,0
2022-08-17,MA,0840,盛虹科技,0,0,0,,0
2022-08-17,MA,0841,国贸石化,3021,0,0,,0
2022-08-17,MA,小计,,3021,0,0,0,
2022-08-17,MA,0842,南华资本,0,0,0,,0
2022-08-17,MA,0843,新湖瑞丰,0,0,0,,0
2022-08-17,MA,0844,浙期实业,0,0,0,,0
2022-08-17,MA,0845,江苏丽天,0,0,0,,0
2022-08-17,MA,0922,永安资本,0,0,0,,0
2022-08-17,MA,总计,,4562,0,0,0,
2022-08-17,MA,,,4562,,,,
2022-08-18,MA,0803,南通千红,0,0,0,,0
2022-08-18,MA,0807,江苏海企,0,0,0,,0
2022-08-18,MA,0809,中原大化,0,0,0,,-200
2022-08-18,MA,0810,兖矿煤化,0,0,0,,-200
2022-08-18,MA,0811,联泓化学,0,0,0,,-200
2022-08-18,MA,0815,东莞百安,0,0,0,,0
