date,var,仓库编号,仓库简称,类别,仓单数量,当日增减,有效预报,升贴水,提货点,产地
2017-02-08,RM,小计,,,1681,0,0,,,
2017-02-08,RM,1015,东莞富之源,,0,0,,0,,
2017-02-08,RM,1016,大海粮油,,0,0,,-100,,
2017-02-08,RM,1017,福州集佳,MAR,2408,0,,0,,
2017-02-08,RM,小计,,,2408,0,0,,,
2017-02-08,RM,1018,中纺福建,,0,0,,0,,
2017-02-08,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-08,RM,总计,,,4089,0,0,,,
2017-02-09,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-09,RM,1001,靖江龙威,,0,0,,0,,
2017-02-09,RM,1002,南通粮油,,0,0,,0,,
2017-02-09,RM,1003,益海盐城,,0,0,,0,,
2017-02-09,RM,1004,益海安徽,,0,0,,0,,
2017-02-09,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-09,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-09,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-09,RM,1008,中粮荆州,,0,0,,0,,
2017-02-09,RM,1010,中纺四川,,0,0,,-100,,
2017-02-09,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-09,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-09,RM,1014,厦门银祥,MAR,1681,0,,0,,
2017-02-09,RM,小计,,,1681,0,0,,,
2017-02-09,RM,1015,东莞富之源,,0,0,,0,,
2017-02-09,RM,1016,大海粮油,,0,0,,-100,,
2017-02-09,RM,1017,福州集佳,MAR,2358,-50,,0,,
2017-02-09,RM,小计,,,2358,-50,0,,,
2017-02-09,RM,1018,中纺福建,,0,0,,0,,
2017-02-09,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-09,RM,总计,,,4039,-50,0,,,
2017-02-10,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-10,RM,1001,靖江龙威,,0,0,,0,,
2017-02-10,RM,1002,南通粮油,,0,0,,0,,
2017-02-10,RM,1003,益海盐城,,0,0,,0,,
2017-02-10,RM,1004,益海安徽,,0,0,,0,,
2017-02-10,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-10,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-10,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-10,RM,1008,中粮荆州,,0,0,,0,,
2017-02-10,RM,1010,中纺四川,,0,0,,-100,,
2017-02-10,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-10,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-10,RM,1014,厦门银祥,MAR,1676,-5,,0,,
2017-02-10,RM,小计,,,1676,-5,0,,,
2017-02-10,RM,1015,东莞富之源,,0,0,,0,,
2017-02-10,RM,1016,大海粮油,,0,0,,-100,,
2017-02-10,RM,1017,福州集佳,MAR,2358,0,,0,,
2017-02-10,RM,小计,,,2358,0,0,,,
2017-02-10,RM,1018,中纺福建,,0,0,,0,,
2017-02-10,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-10,RM,总计,,,4034,-5,0,,,
2017-02-13,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-13,RM,1001,靖江龙威,,0,0,,0,,
2017-02-13,RM,1002,南通粮油,,0,0,,0,,
2017-02-13,RM,1003,益海盐城,,0,0,,0,,
2017-02-13,RM,1004,益海安徽,,0,0,,0,,
2017-02-13,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-13,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-13,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-13,RM,1008,中粮荆州,,0,0,,0,,
2017-02-13,RM,1010,中纺四川,,0,0,,-100,,
2017-02-13,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-13,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-13,RM,1014,厦门银祥,MAR,1676,0,,0,,
2017-02-13,RM,小计,,,1676,0,0,,,
2017-02-13,RM,1015,东莞富之源,,0,0,,0,,
2017-02-13,RM,1016,大海粮油,,0,0,,-100,,
2017-02-13,RM,1017,福州集佳,MAR,2358,0,,0,,
2017-02-13,RM,小计,,,2358,0,0,,,
2017-02-13,RM,1018,中纺福建,,0,0,,0,,
2017-02-13,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-13,RM,总计,,,4034,0,0,,,
2017-02-14,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-14,RM,1001,靖江龙威,,0,0,,0,,
2017-02-14,RM,1002,南通粮油,,0,0,,0,,
2017-02-14,RM,1003,益海盐城,,0,0,,0,,
2017-02-14,RM,1004,益海安徽,,0,0,,0,,
2017-02-14,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-14,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-14,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-14,RM,1008,中粮荆州,,0,0,,0,,
2017-02-14,RM,1010,中纺四川,,0,0,,-100,,
2017-02-14,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-14,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-14,RM,1014,厦门银祥,MAR,1676,0,,0,,
2017-02-14,RM,小计,,,1676,0,0,,,
2017-02-14,RM,1015,东莞富之源,,0,0,,0,,
2017-02-14,RM,1016,大海粮油,,0,0,,-100,,
2017-02-14,RM,1017,福州集佳,MAR,2358,0,,0,,
2017-02-14,RM,小计,,,2358,0,0,,,
2017-02-14,RM,1018,中纺福建,,0,0,,0,,
2017-02-14,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-14,RM,总计,,,4034,0,0,,,
2017-02-15,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-15,RM,1001,靖江龙威,,0,0,,0,,
2017-02-15,RM,1002,南通粮油,,0,0,,0,,
2017-02-15,RM,1003,益海盐城,,0,0,,0,,
2017-02-15,RM,1004,益海安徽,,0,0,,0,,
2017-02-15,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-15,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-15,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-15,RM,1008,中粮荆州,,0,0,,0,,
2017-02-15,RM,1010,中纺四川,,0,0,,-100,,
2017-02-15,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-15,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-15,RM,1014,厦门银祥,MAR,1676,0,,0,,
2017-02-15,RM,小计,,,1676,0,0,,,
2017-02-15,RM,1015,东莞富之源,,0,0,,0,,
2017-02-15,RM,1016,大海粮油,,0,0,,-100,,
2017-02-15,RM,1017,福州集佳,MAR,2358,0,,0,,
2017-02-15,RM,小计,,,2358,0,0,,,
2017-02-15,RM,1018,中纺福建,,0,0,,0,,
2017-02-15,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-15,RM,总计,,,4034,0,0,,,
2017-02-16,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-16,RM,1001,靖江龙威,,0,0,,0,,
2017-02-16,RM,1002,南通粮油,,0,0,,0,,
2017-02-16,RM,1003,益海盐城,,0,0,,0,,
2017-02-16,RM,1004,益海安徽,,0,0,,0,,
2017-02-16,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-16,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-16,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-16,RM,1008,中粮荆州,,0,0,,0,,
2017-02-16,RM,1010,中纺四川,,0,0,,-100,,
2017-02-16,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-16,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-16,RM,1014,厦门银祥,MAR,1676,0,,0,,
2017-02-16,RM,小计,,,1676,0,0,,,
2017-02-16,RM,1015,东莞富之源,,0,0,,0,,
2017-02-16,RM,1016,大海粮油,,0,0,,-100,,
2017-02-16,RM,1017,福州集佳,MAR,2358,0,,0,,
2017-02-16,RM,小计,,,2358,0,1500,,,
2017-02-16,RM,1018,中纺福建,,0,0,,0,,
2017-02-16,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-16,RM,总计,,,4034,0,1500,,,
2017-02-17,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-17,RM,1001,靖江龙威,,0,0,,0,,
2017-02-17,RM,1002,南通粮油,,0,0,,0,,
2017-02-17,RM,1003,益海盐城,,0,0,,0,,
2017-02-17,RM,1004,益海安徽,,0,0,,0,,
2017-02-17,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-17,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-17,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-17,RM,1008,中粮荆州,,0,0,,0,,
2017-02-17,RM,1010,中纺四川,,0,0,,-100,,
2017-02-17,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-17,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-17,RM,1014,厦门银祥,MAR,1576,-100,,0,,
2017-02-17,RM,小计,,,1576,-100,0,,,
2017-02-17,RM,1015,东莞富之源,,0,0,,0,,
2017-02-17,RM,1016,大海粮油,,0,0,,-100,,
2017-02-17,RM,1017,福州集佳,MAR,2308,-50,,0,,
2017-02-17,RM,小计,,,2308,-50,1500,,,
2017-02-17,RM,1018,中纺福建,,0,0,,0,,
2017-02-17,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-17,RM,总计,,,3884,-150,1500,,,
2017-02-20,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-20,RM,1001,靖江龙威,,0,0,,0,,
2017-02-20,RM,1002,南通粮油,,0,0,,0,,
2017-02-20,RM,1003,益海盐城,,0,0,,0,,
2017-02-20,RM,1004,益海安徽,,0,0,,0,,
2017-02-20,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-20,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-20,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-20,RM,1008,中粮荆州,,0,0,,0,,
2017-02-20,RM,1010,中纺四川,,0,0,,-100,,
2017-02-20,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-20,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-20,RM,1014,厦门银祥,MAR,1576,0,,0,,
2017-02-20,RM,小计,,,1576,0,0,,,
2017-02-20,RM,1015,东莞富之源,,0,0,,0,,
2017-02-20,RM,1016,大海粮油,,0,0,,-100,,
2017-02-20,RM,1017,福州集佳,MAR,2308,0,,0,,
2017-02-20,RM,小计,,,2308,0,1500,,,
2017-02-20,RM,1018,中纺福建,,0,0,,0,,
2017-02-20,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-20,RM,总计,,,3884,0,1500,,,
2017-02-21,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-21,RM,1001,靖江龙威,,0,0,,0,,
2017-02-21,RM,1002,南通粮油,,0,0,,0,,
2017-02-21,RM,1003,益海盐城,,0,0,,0,,
2017-02-21,RM,1004,益海安徽,,0,0,,0,,
2017-02-21,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-21,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-21,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-21,RM,1008,中粮荆州,,0,0,,0,,
2017-02-21,RM,1010,中纺四川,,0,0,,-100,,
2017-02-21,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-21,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-21,RM,1014,厦门银祥,MAR,1576,0,,0,,
2017-02-21,RM,小计,,,1576,0,0,,,
2017-02-21,RM,1015,东莞富之源,,0,0,,0,,
2017-02-21,RM,1016,大海粮油,,0,0,,-100,,
2017-02-21,RM,1017,福州集佳,MAR,2308,0,,0,,
2017-02-21,RM,小计,,,2308,0,1500,,,
2017-02-21,RM,1018,中纺福建,,0,0,,0,,
2017-02-21,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-21,RM,总计,,,3884,0,1500,,,
2017-02-22,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-22,RM,1001,靖江龙威,,0,0,,0,,
2017-02-22,RM,1002,南通粮油,,0,0,,0,,
2017-02-22,RM,1003,益海盐城,,0,0,,0,,
2017-02-22,RM,1004,益海安徽,,0,0,,0,,
2017-02-22,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-22,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-22,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-22,RM,1008,中粮荆州,,0,0,,0,,
2017-02-22,RM,1010,中纺四川,,0,0,,-100,,
2017-02-22,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-22,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-22,RM,1014,厦门银祥,MAR,1576,0,,0,,
2017-02-22,RM,小计,,,1576,0,0,,,
2017-02-22,RM,1015,东莞富之源,,0,0,,0,,
2017-02-22,RM,1016,大海粮油,,0,0,,-100,,
2017-02-22,RM,1017,福州集佳,MAR,3808,1500,,0,,
2017-02-22,RM,小计,,,3808,1500,0,,,
2017-02-22,RM,1018,中纺福建,,0,0,,0,,
2017-02-22,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-22,RM,总计,,,5384,1500,0,,,
2017-02-23,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-23,RM,1001,靖江龙威,,0,0,,0,,
2017-02-23,RM,1002,南通粮油,,0,0,,0,,
2017-02-23,RM,1003,益海盐城,,0,0,,0,,
2017-02-23,RM,1004,益海安徽,,0,0,,0,,
2017-02-23,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-23,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-23,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-23,RM,1008,中粮荆州,,0,0,,0,,
2017-02-23,RM,1010,中纺四川,,0,0,,-100,,
2017-02-23,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-23,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-23,RM,1014,厦门银祥,MAR,1576,0,,0,,
2017-02-23,RM,小计,,,1576,0,0,,,
2017-02-23,RM,1015,东莞富之源,,0,0,,0,,
2017-02-23,RM,1016,大海粮油,,0,0,,-100,,
2017-02-23,RM,1017,福州集佳,MAR,3758,-50,,0,,
2017-02-23,RM,小计,,,3758,-50,0,,,
2017-02-23,RM,1018,中纺福建,,0,0,,0,,
2017-02-23,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-23,RM,总计,,,5334,-50,0,,,
2017-02-24,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-24,RM,1001,靖江龙威,,0,0,,0,,
2017-02-24,RM,1002,南通粮油,,0,0,,0,,
2017-02-24,RM,1003,益海盐城,,0,0,,0,,
2017-02-24,RM,1004,益海安徽,,0,0,,0,,
2017-02-24,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-24,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-24,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-24,RM,1008,中粮荆州,,0,0,,0,,
2017-02-24,RM,1010,中纺四川,,0,0,,-100,,
2017-02-24,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-24,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-24,RM,1014,厦门银祥,MAR,1476,-100,,0,,
2017-02-24,RM,小计,,,1476,-100,0,,,
2017-02-24,RM,1015,东莞富之源,,0,0,,0,,
2017-02-24,RM,1016,大海粮油,,0,0,,-100,,
2017-02-24,RM,1017,福州集佳,MAR,3758,0,,0,,
2017-02-24,RM,小计,,,3758,0,0,,,
2017-02-24,RM,1018,中纺福建,,0,0,,0,,
2017-02-24,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-24,RM,总计,,,5234,-100,0,,,
2017-02-27,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-27,RM,1001,靖江龙威,,0,0,,0,,
2017-02-27,RM,1002,南通粮油,,0,0,,0,,
2017-02-27,RM,1003,益海盐城,,0,0,,0,,
2017-02-27,RM,1004,益海安徽,,0,0,,0,,
2017-02-27,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-27,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-27,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-27,RM,1008,中粮荆州,,0,0,,0,,
2017-02-27,RM,1010,中纺四川,,0,0,,-100,,
2017-02-27,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-27,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-27,RM,1014,厦门银祥,MAR,1476,0,,0,,
2017-02-27,RM,小计,,,1476,0,0,,,
2017-02-27,RM,1015,东莞富之源,,0,0,,0,,
2017-02-27,RM,1016,大海粮油,,0,0,,-100,,
2017-02-27,RM,1017,福州集佳,MAR,3758,0,,0,,
2017-02-27,RM,小计,,,3758,0,0,,,
2017-02-27,RM,1018,中纺福建,,0,0,,0,,
2017-02-27,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-27,RM,总计,,,5234,0,0,,,
2017-02-28,RM,0607,中粮祥瑞,,0,0,,0,,
2017-02-28,RM,1001,靖江龙威,,0,0,,0,,
2017-02-28,RM,1002,南通粮油,,0,0,,0,,
2017-02-28,RM,1003,益海盐城,,0,0,,0,,
2017-02-28,RM,1004,益海安徽,,0,0,,0,,
2017-02-28,RM,1005,中粮巢湖,,0,0,,0,,
2017-02-28,RM,1006,中粮黄冈,,0,0,,0,,
2017-02-28,RM,1007,湖北宏凯,,0,0,,0,,
2017-02-28,RM,1008,中粮荆州,,0,0,,0,,
2017-02-28,RM,1010,中纺四川,,0,0,,-100,,
2017-02-28,RM,1012,中纺湛江,,0,0,,-50,,
2017-02-28,RM,1013,中粮钦州,,0,0,,-100,,
2017-02-28,RM,1014,厦门银祥,MAR,1476,0,,0,,
2017-02-28,RM,小计,,,1476,0,0,,,
2017-02-28,RM,1015,东莞富之源,,0,0,,0,,
2017-02-28,RM,1016,大海粮油,,0,0,,-100,,
2017-02-28,RM,1017,福州集佳,MAR,3758,0,,0,,
2017-02-28,RM,小计,,,3758,0,0,,,
2017-02-28,RM,1018,中纺福建,,0,0,,0,,
2017-02-28,RM,1019,枫叶粮油,,0,0,,-100,,
2017-02-28,RM,总计,,,5234,0,0,,,
2017-03-01,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-01,RM,1001,靖江龙威,,0,0,,0,,
2017-03-01,RM,1002,南通粮油,,0,0,,0,,
2017-03-01,RM,1003,益海盐城,,0,0,,0,,
2017-03-01,RM,1004,益海安徽,,0,0,,0,,
2017-03-01,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-01,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-01,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-01,RM,1008,中粮荆州,,0,0,,0,,
2017-03-01,RM,1010,中纺四川,,0,0,,-100,,
2017-03-01,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-01,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-01,RM,1014,厦门银祥,MAR,1476,0,,0,,
2017-03-01,RM,小计,,,1476,0,0,,,
2017-03-01,RM,1015,东莞富之源,,0,0,,0,,
2017-03-01,RM,1016,大海粮油,,0,0,,-100,,
2017-03-01,RM,1017,福州集佳,MAR,3493,-265,,0,,
2017-03-01,RM,小计,,,3493,-265,0,,,
2017-03-01,RM,1018,中纺福建,,0,0,,0,,
2017-03-01,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-01,RM,总计,,,4969,-265,0,,,
2017-03-02,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-02,RM,1001,靖江龙威,,0,0,,0,,
2017-03-02,RM,1002,南通粮油,,0,0,,0,,
2017-03-02,RM,1003,益海盐城,,0,0,,0,,
2017-03-02,RM,1004,益海安徽,,0,0,,0,,
2017-03-02,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-02,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-02,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-02,RM,1008,中粮荆州,,0,0,,0,,
2017-03-02,RM,1010,中纺四川,,0,0,,-100,,
2017-03-02,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-02,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-02,RM,1014,厦门银祥,MAR,1476,0,,0,,
2017-03-02,RM,小计,,,1476,0,0,,,
2017-03-02,RM,1015,东莞富之源,,0,0,,0,,
2017-03-02,RM,1016,大海粮油,,0,0,,-100,,
2017-03-02,RM,1017,福州集佳,MAR,3493,0,,0,,
2017-03-02,RM,小计,,,3493,0,0,,,
2017-03-02,RM,1018,中纺福建,,0,0,,0,,
2017-03-02,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-02,RM,总计,,,4969,0,0,,,
2017-03-03,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-03,RM,1001,靖江龙威,,0,0,,0,,
2017-03-03,RM,1002,南通粮油,,0,0,,0,,
2017-03-03,RM,1003,益海盐城,,0,0,,0,,
2017-03-03,RM,1004,益海安徽,,0,0,,0,,
2017-03-03,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-03,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-03,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-03,RM,1008,中粮荆州,,0,0,,0,,
2017-03-03,RM,1010,中纺四川,,0,0,,-100,,
2017-03-03,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-03,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-03,RM,1014,厦门银祥,MAR,1476,0,,0,,
2017-03-03,RM,小计,,,1476,0,0,,,
2017-03-03,RM,1015,东莞富之源,,0,0,,0,,
2017-03-03,RM,1016,大海粮油,,0,0,,-100,,
2017-03-03,RM,1017,福州集佳,MAR,3493,0,,0,,
2017-03-03,RM,小计,,,3493,0,0,,,
2017-03-03,RM,1018,中纺福建,,0,0,,0,,
2017-03-03,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-03,RM,总计,,,4969,0,0,,,
2017-03-06,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-06,RM,1001,靖江龙威,,0,0,,0,,
2017-03-06,RM,1002,南通粮油,,0,0,,0,,
2017-03-06,RM,1003,益海盐城,,0,0,,0,,
2017-03-06,RM,1004,益海安徽,,0,0,,0,,
2017-03-06,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-06,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-06,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-06,RM,1008,中粮荆州,,0,0,,0,,
2017-03-06,RM,1010,中纺四川,,0,0,,-100,,
2017-03-06,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-06,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-06,RM,1014,厦门银祥,MAR,1456,-20,,0,,
2017-03-06,RM,小计,,,1456,-20,0,,,
2017-03-06,RM,1015,东莞富之源,,0,0,,0,,
2017-03-06,RM,1016,大海粮油,,0,0,,-100,,
2017-03-06,RM,1017,福州集佳,MAR,3493,0,,0,,
2017-03-06,RM,小计,,,3493,0,0,,,
2017-03-06,RM,1018,中纺福建,,0,0,,0,,
2017-03-06,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-06,RM,总计,,,4949,-20,0,,,
2017-03-07,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-07,RM,1001,靖江龙威,,0,0,,0,,
2017-03-07,RM,1002,南通粮油,,0,0,,0,,
2017-03-07,RM,1003,益海盐城,,0,0,,0,,
2017-03-07,RM,1004,益海安徽,,0,0,,0,,
2017-03-07,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-07,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-07,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-07,RM,1008,中粮荆州,,0,0,,0,,
2017-03-07,RM,1010,中纺四川,,0,0,,-100,,
2017-03-07,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-07,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-07,RM,1014,厦门银祥,MAR,1356,-100,,0,,
2017-03-07,RM,小计,,,1356,-100,0,,,
2017-03-07,RM,1015,东莞富之源,,0,0,,0,,
2017-03-07,RM,1016,大海粮油,,0,0,,-100,,
2017-03-07,RM,1017,福州集佳,MAR,3493,0,,0,,
2017-03-07,RM,小计,,,3493,0,0,,,
2017-03-07,RM,1018,中纺福建,,0,0,,0,,
2017-03-07,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-07,RM,总计,,,4849,-100,0,,,
2017-03-08,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-08,RM,1001,靖江龙威,,0,0,,0,,
2017-03-08,RM,1002,南通粮油,,0,0,,0,,
2017-03-08,RM,1003,益海盐城,,0,0,,0,,
2017-03-08,RM,1004,益海安徽,,0,0,,0,,
2017-03-08,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-08,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-08,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-08,RM,1008,中粮荆州,,0,0,,0,,
2017-03-08,RM,1010,中纺四川,,0,0,,-100,,
2017-03-08,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-08,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-08,RM,1014,厦门银祥,MAR,1356,0,,0,,
2017-03-08,RM,小计,,,1356,0,0,,,
2017-03-08,RM,1015,东莞富之源,,0,0,,0,,
2017-03-08,RM,1016,大海粮油,,0,0,,-100,,
2017-03-08,RM,1017,福州集佳,MAR,3395,-98,,0,,
2017-03-08,RM,小计,,,3395,-98,0,,,
2017-03-08,RM,1018,中纺福建,,0,0,,0,,
2017-03-08,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-08,RM,总计,,,4751,-98,0,,,
2017-03-09,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-09,RM,1001,靖江龙威,,0,0,,0,,
2017-03-09,RM,1002,南通粮油,,0,0,,0,,
2017-03-09,RM,1003,益海盐城,,0,0,,0,,
2017-03-09,RM,1004,益海安徽,,0,0,,0,,
2017-03-09,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-09,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-09,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-09,RM,1008,中粮荆州,,0,0,,0,,
2017-03-09,RM,1010,中纺四川,,0,0,,-100,,
2017-03-09,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-09,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-09,RM,1014,厦门银祥,MAR,1356,0,,0,,
2017-03-09,RM,小计,,,1356,0,0,,,
2017-03-09,RM,1015,东莞富之源,,0,0,,0,,
2017-03-09,RM,1016,大海粮油,,0,0,,-100,,
2017-03-09,RM,1017,福州集佳,MAR,3395,0,,0,,
2017-03-09,RM,小计,,,3395,0,0,,,
2017-03-09,RM,1018,中纺福建,,0,0,,0,,
2017-03-09,RM,1019,枫叶粮油,,0,0,,-100,,
2017-03-09,RM,总计,,,4751,0,0,,,
2017-03-10,RM,0607,中粮祥瑞,,0,0,,0,,
2017-03-10,RM,1001,靖江龙威,,0,0,,0,,
2017-03-10,RM,1002,南通粮油,,0,0,,0,,
2017-03-10,RM,1003,益海盐城,,0,0,,0,,
2017-03-10,RM,1004,益海安徽,,0,0,,0,,
2017-03-10,RM,1005,中粮巢湖,,0,0,,0,,
2017-03-10,RM,1006,中粮黄冈,,0,0,,0,,
2017-03-10,RM,1007,湖北宏凯,,0,0,,0,,
2017-03-10,RM,1008,中粮荆州,,0,0,,0,,
2017-03-10,RM,1010,中纺四川,,0,0,,-100,,
2017-03-10,RM,1012,中纺湛江,,0,0,,-50,,
2017-03-10,RM,1013,中粮钦州,,0,0,,-100,,
2017-03-10,RM,1014,厦门银祥,,0,-1356,,0,,
2017-03-10,RM,小计,,,0,-1356,0,,,
2017-03-10,RM,1015,东莞富之源,,0,0,,0,,
2017-03-10,RM,1016,大海粮油,,0,0,,-100,,
2017-03-10,RM,1017,福州集佳,MAR,3245,-150,,0,,
