date,dom_basis,dom_basis_1st,dom_basis_2nd,basis_factor,basis_factor_zscore,basis_factor_zscore_近三周mean
2022-07-01,9.599999999999907,-38.600000000000136,-77.40000000000009,-46.36000000000013,-1.410447698429182,0.6779343178757999
2022-07-08,-30.40000000000009,-40.0,-1.3999999999998636,-32.27999999999997,-0.9734888299492772,-0.7922502083638677
2022-07-15,-57.80000000000018,-27.40000000000009,12.599999999999907,-19.40000000000009,-0.5737707741239177,-0.25349978529489925
2022-07-22,-57.79999999999996,2.273736754432321e-13,27.40000000000032,5.480000000000247,0.19835540824682527,-0.9859024341674596
2022-07-29,-50.0,7.799999999999954,7.799999999999727,7.799999999999908,0.27035431271225285,-0.4496347319421239
2022-08-05,26.0,76.0,68.20000000000005,74.44000000000001,2.338460775460874,-0.0350203510549472
2022-08-12,37.79999999999996,11.799999999999956,-64.20000000000005,-3.4000000000000448,-0.07722660539675713,0.9357234988066501
2022-08-19,-64.59999999999991,-102.39999999999986,-114.19999999999982,-104.75999999999986,-3.222833914283305,0.8438628275921226
2022-08-26,-102.79999999999995,-38.200000000000045,64.19999999999982,-17.720000000000073,-0.5216336364075654,-0.32053324807306344
2022-09-02,-125.59999999999992,-22.799999999999955,15.400000000000093,-15.159999999999943,-0.442186569411216,-1.27389805202921
2022-09-09,-53.0,72.59999999999991,95.39999999999986,77.1599999999999,2.4228732841444875,-1.395551373367363
2022-09-16,-55.0,-2.0,-74.59999999999991,-16.519999999999982,-0.4843928237530257,0.486351026108568
2022-09-23,-59.0,-4.0,-2.0,-3.6,-0.08343340750584523,0.4987646303267479
2022-09-30,-38.40000000000009,20.59999999999991,24.59999999999991,21.399999999999917,0.6924168561303384,0.6183490176285382
2022-10-14,-30.0,8.400000000000091,-12.199999999999818,4.2800000000001095,0.16111459559228405,0.04153020829048848
2022-10-21,-88.59999999999991,-58.59999999999991,-67.0,-60.27999999999993,-1.8424411252218045,0.2566993480722584
2022-10-28,-146.4000000000001,-57.80000000000018,0.7999999999997272,-46.08000000000021,-1.4017581754764594,-0.32963655783306134
2022-11-04,-185.4000000000001,-39.0,18.800000000000185,-27.43999999999997,-0.8232842189093115,-1.027694901701994
2022-11-11,-128.5999999999999,56.80000000000018,95.80000000000018,64.60000000000018,2.0330861116936765,-1.3558278398691925
