date,dom_basis,dom_basis_1st,dom_basis_2nd
2021-10-08,94.0,-82.18000000000029,-14.00000000000091
2021-10-15,227.44999999999982,133.44999999999982,215.6300000000001
2021-10-22,215.0,-12.449999999999818,-145.89999999999964
2021-10-29,360.0,145.0,157.44999999999982
2021-11-05,299.0,-61.0,-206.0
2021-11-12,200.0,-99.0,-38.0
2021-11-19,223.0,23.0,122.0
2021-11-26,183.0,-40.0,-63.0
2021-12-03,185.0,2.0,42.0
2021-12-10,247.0,62.0,60.0
2021-12-17,137.0,-110.0,-172.0
2021-12-24,308.0,171.0,281.0
2021-12-31,222.0,-86.0,-257.0
2022-01-07,293.0,71.0,157.0
2022-01-14,220.4399999999996,-72.5600000000004,-143.5600000000004
2022-01-21,135.10999999999967,-85.32999999999993,-12.769999999999527
2022-01-28,210.0,74.89000000000033,160.22000000000025
2022-02-11,243.0,33.0,-41.89000000000033
2022-02-18,321.5,78.5,45.5
2022-02-25,422.0,100.5,22.0
2022-03-04,621.5,199.5,99.0
2022-03-11,497.09000000000015,-124.40999999999985,-323.90999999999985
2022-03-18,293.72999999999956,-203.36000000000058,-78.95000000000073
2022-03-25,241.44999999999982,-52.279999999999745,151.08000000000084
2022-04-01,23.81999999999971,-217.6300000000001,-165.35000000000036
2022-04-08,18.909999999999854,-4.9099999999998545,212.72000000000025
2022-04-15,30.270000000000437,11.360000000000582,16.270000000000437
2022-04-22,-21.090000000000146,-51.36000000000058,-62.720000000001164
2022-04-29,238.90999999999985,260.0,311.3600000000006
2022-05-06,-100.72999999999956,-339.6399999999994,-599.6399999999994
2022-05-13,383.6400000000003,484.3699999999999,824.0099999999993
2022-05-20,-26.359999999999673,-410.0,-894.3699999999999
2022-05-27,-13.819999999999709,12.539999999999964,422.53999999999996
2022-06-03,-0.3599999999996726,13.460000000000036,0.9200000000000728
2022-06-10,306.0,306.3599999999997,292.89999999999964
2022-06-17,50.42000000000007,-255.57999999999993,-561.9399999999996
2022-06-24,299.8299999999999,249.40999999999985,504.9899999999998
2022-07-01,108.75,-191.07999999999993,-440.4899999999998
2022-07-08,-88.67000000000007,-197.42000000000007,-6.3400000000001455
2022-07-15,192.0,280.6700000000001,478.09000000000015
2022-07-22,-136.17000000000007,-328.1700000000001,-608.8400000000001
2022-07-29,122.5,258.6700000000001,586.8400000000001
2022-08-05,51.0,-71.5,-330.1700000000001
2022-08-12,-351.1700000000001,-402.1700000000001,-330.6700000000001
2022-08-19,-464.3299999999999,-113.15999999999985,289.0100000000002
2022-08-26,-391.0,73.32999999999993,186.48999999999978
2022-09-02,-629.3299999999999,-238.32999999999993,-311.65999999999985
2022-09-09,-761.0,-131.67000000000007,106.65999999999985
2022-09-16,-928.6700000000001,-167.67000000000007,-36.0
2022-09-23,-931.6700000000001,-3.0,164.67000000000007
2022-09-30,-932.3299999999999,-0.6599999999998545,2.3400000000001455
2022-10-14,-321.6700000000001,610.6599999999999,611.3199999999997
2022-10-21,-531.25,-209.57999999999993,-820.2399999999998
2022-10-28,-386.0,145.25,354.8299999999999
2022-11-04,-225.67000000000007,160.32999999999993,15.079999999999927
2022-11-11,-279.8299999999999,-54.159999999999854,-214.48999999999978
2022-11-18,-325.3299999999999,-45.5,8.659999999999854
2022-11-25,-362.0,-36.67000000000007,8.829999999999927
2022-12-02,-261.6700000000001,100.32999999999993,137.0
2022-12-09,-27.829999999999927,233.84000000000015,133.51000000000022
2022-12-16,96.57999999999993,124.40999999999985,-109.43000000000029
2022-12-23,88.0,-8.579999999999927,-132.98999999999978
2022-12-30,-1.819999999999709,-89.81999999999971,-81.23999999999978
2023-01-06,135.0,136.8199999999997,226.63999999999942
2023-01-13,203.64000000000033,68.64000000000033,-68.17999999999938
2023-01-20,314.5500000000002,110.90999999999985,42.26999999999953
2023-02-03,61.81999999999971,-252.73000000000047,-363.6400000000003
2023-02-10,48.27000000000044,-13.549999999999272,239.1800000000012
2023-02-17,41.64000000000033,-6.630000000000109,6.919999999999163
2023-02-24,141.64000000000033,100.0,106.63000000000011
2023-03-03,164.72999999999956,23.089999999999236,-76.91000000000076
2023-03-10,18.0,-146.72999999999956,-169.8199999999988
2023-03-17,107.81999999999971,89.81999999999971,236.54999999999927
2023-03-24,82.72999999999956,-25.090000000000146,-114.90999999999985
2023-03-31,55.090000000000146,-27.639999999999418,-2.5499999999992724
2023-04-07,-56.55000000000018,-111.64000000000033,-84.00000000000091
2023-04-14,-240.90999999999985,-184.35999999999967,-72.71999999999935
2023-04-21,-398.90999999999985,-158.0,26.359999999999673
2023-04-28,-492.0,-93.09000000000015,64.90999999999985
2023-05-05,-614.5500000000002,-122.55000000000018,-29.460000000000036
2023-05-12,-212.0,402.5500000000002,525.1000000000004
2023-05-19,-137.09000000000015,74.90999999999985,-327.6400000000003
2023-05-26,-136.0,1.0900000000001455,-73.81999999999971
2023-06-02,-52.55000000000018,83.44999999999982,82.35999999999967
2023-06-09,-117.81999999999971,-65.26999999999953,-148.71999999999935
2023-06-16,9.640000000000327,127.46000000000004,192.72999999999956
2023-06-23,-99.44999999999982,-109.09000000000015,-236.55000000000018
2023-06-30,-32.55000000000018,66.89999999999964,175.98999999999978
2023-07-07,93.09000000000015,125.64000000000033,58.74000000000069
2023-07-14,210.1800000000003,117.09000000000015,-8.550000000000182
2023-07-21,23.270000000000437,-186.90999999999985,-304.0
2023-07-28,199.35999999999967,176.08999999999924,362.9999999999991
2023-08-04,153.27000000000044,-46.089999999999236,-222.17999999999847
2023-08-11,17.81999999999971,-135.45000000000073,-89.36000000000149
2023-08-18,-26.729999999999563,-44.54999999999927,90.90000000000146
2023-08-25,44.909999999999854,71.63999999999942,116.18999999999869
2023-09-01,83.09000000000015,38.18000000000029,-33.45999999999913
2023-09-08,-23.640000000000327,-106.73000000000047,-144.91000000000076
2023-09-15,184.0,207.64000000000033,314.3700000000008
2023-09-22,33.0,-151.0,-358.6400000000003
2023-09-29,13.449999999999818,-19.550000000000182,131.44999999999982
2023-10-13,83.5,70.05000000000018,89.60000000000036
2023-10-20,-19.0,-102.5,-172.55000000000018
2023-10-27,-17.0,2.0,104.5
2023-11-03,11.0,28.0,26.0
2023-11-10,-24.0,-35.0,-63.0
2023-11-17,174.5600000000004,198.5600000000004,233.5600000000004
2023-11-24,204.30000000000018,29.73999999999978,-168.82000000000062
2023-12-01,77.0,-127.30000000000018,-157.03999999999996
2023-12-08,72.5,-4.5,122.80000000000018
2023-12-15,106.5,34.0,38.5
2023-12-22,213.5,107.0,73.0
2023-12-29,90.0,-123.5,-230.5
2024-01-05,48.5,-41.5,82.0
2024-01-12,60.0,11.5,53.0
2024-01-19,145.0,85.0,73.5
2024-01-26,155.10000000000036,10.100000000000364,-74.89999999999964
2024-02-02,34.0,-121.10000000000036,-131.20000000000073
